movieId,avgRating,numRating
135518,3.21,419
31960,2.66,19
50165,2.81,16
72395,3.51,850
134757,5.00,1
160980,3.69,626
66941,1.61,14
87618,3.64,14
897,3.37,54
929,3.65,208
2822,2.98,206
4823,3.29,1327
8736,3.30,20
46821,2.57,14
114119,3.12,4
129709,3.50,2
138070,4.00,1
164917,3.86,100
171825,4.00,3
146650,0.00,0
166036,3.25,2
26700,2.77,111
27378,1.29,7
52182,3.00,4
88158,3.17,3
107268,2.75,2
139683,3.00,1
54349,3.20,23
55995,2.89,1817
88352,3.90,5
122391,3.25,2
172501,2.57,7
2749,2.95,31
81432,2.88,4
90825,2.83,3
116345,0.00,0
144740,2.50,1
152053,3.62,4
156019,0.00,0
167860,3.50,1
1189,3.88,510
1262,3.93,2475
3882,2.82,1599
5087,3.29,28
5521,2.87,56
135119,2.83,3
169388,0.00,0
7397,3.00,13
80622,3.25,2
122992,1.00,1
171913,3.50,1
5210,2.35,34
6005,2.93,184
92208,2.60,5
130482,3.36,7
145964,2.50,1
163519,2.75,2
6230,3.45,69
135799,2.62,8
25890,3.12,8
55659,2.78,9
153000,2.75,2
159425,3.00,1
167060,3.25,2
69552,3.17,32
91957,2.92,18
107688,2.50,1
130406,3.00,2
142262,1.50,1
143168,1.67,3
1013,3.29,586
127214,2.25,4
366,3.04,348
51559,3.61,23
127298,3.62,80
149176,2.44,9
175313,4.50,1
123473,3.00,2
135270,3.18,11
139387,3.25,2
144142,4.00,1
162362,2.00,7
173619,3.83,6
2941,3.43,135
26498,3.77,22
43376,3.79,422
103624,3.63,298
109529,4.50,2
149938,3.00,1
7980,3.68,448
8719,2.40,10
54001,3.61,5909
92681,2.70,251
150379,2.10,5
6290,3.01,520
84374,3.01,1119
97390,3.00,16
133367,3.75,6
161606,2.50,2
310,2.74,21
466,3.05,1935
105827,1.70,5
118326,2.67,6
128514,3.00,3
158627,2.50,1
173767,3.50,1
6030,2.79,14
8817,2.36,11
26288,3.04,25
45208,2.54,454
130578,2.96,89
160454,3.08,6
31685,3.19,3643
100620,3.27,20
123061,2.50,2
156657,0.00,0
27530,3.14,14
157575,5.00,1
1677,2.50,17
3779,2.20,5
62385,3.00,15
80288,3.50,8
153290,3.00,2
173665,2.00,4
163068,3.00,1
7413,2.25,14
81853,2.38,8
95668,4.00,1
122982,1.62,4
128554,3.00,6
148586,0.00,0
3089,3.94,1097
51573,3.79,84
67098,3.56,25
26074,3.08,12
61361,2.57,101
73460,3.45,10
105250,4.04,112
171443,3.00,12
175895,2.50,2
75962,2.86,7
88276,3.72,9
109520,2.50,1
128928,1.50,1
144013,0.00,0
170995,3.50,2
141838,3.00,1
88427,3.00,1
97252,3.38,4
108715,3.10,66
119641,3.50,1
128257,2.50,1
160778,0.00,0
146250,2.17,3
2325,3.05,384
5908,2.38,13
40969,2.56,9
69516,3.17,208
125193,0.00,0
138354,3.00,1
2033,3.11,343
108125,0.00,0
150036,2.75,2
103481,1.67,9
116243,5.00,1
133739,3.75,4
166868,4.25,2
1966,3.74,160
42900,3.62,109
114933,3.91,16
155593,3.50,1
104520,3.78,62
114601,3.18,253
453,3.08,71
4244,3.79,12
4753,2.68,25
48142,2.68,725
60992,3.74,62
102899,2.00,4
141940,2.38,4
2878,2.39,36
48427,2.00,3
115027,0.00,0
123077,3.00,1
123587,2.00,1
133507,3.00,1
82595,3.50,1
83527,3.05,10
126961,3.50,1
165129,3.83,3
125932,3.25,4
142474,3.17,3
2288,3.92,3048
25959,2.98,42
89277,2.40,5
89532,3.00,3
99487,1.93,15
124502,3.50,1
172315,3.50,1
104101,1.17,3
104233,3.54,13
128556,2.44,8
131453,2.75,26
134896,2.75,2
200,2.53,16
7356,3.25,10
58876,3.09,150
97815,2.67,3
172211,3.12,4
25865,3.68,80
26475,3.58,12
69919,3.33,9
147740,2.83,3
149001,1.50,1
103424,3.00,2
104913,3.81,1819
128445,3.50,2
25921,3.33,9
107338,3.57,7
110233,2.30,5
120917,4.50,1
133161,2.50,7
1097,3.58,7167
4204,2.44,32
80505,1.66,16
86314,3.50,1
97254,3.50,2
117594,2.00,11
138014,0.00,0
140309,3.03,17
164582,0.00,0
5024,3.41,16
26530,2.50,8
107359,2.94,16
133671,3.61,9
135534,3.01,195
150262,3.22,47
60816,3.54,226
119846,1.75,2
134613,4.17,3
164973,0.00,0
173857,4.00,3
86902,3.08,6
109207,2.55,10
170385,1.50,1
33463,3.37,118
144406,3.05,10
155060,3.64,7
2275,3.34,118
54270,2.06,84
64784,2.75,2
92004,0.00,0
138462,3.17,3
153824,1.17,3
165083,3.50,3
908,4.00,3099
42710,2.67,47
87996,3.50,5
125363,3.17,3
136433,3.17,3
159411,1.44,8
175765,2.00,1
176223,4.00,1
2126,2.74,820
2865,2.50,3
2999,2.33,6
86970,1.25,2
106690,4.00,1
168430,2.43,7
89638,3.41,29
104406,3.59,28
114461,3.18,11
115403,4.00,1
120903,2.62,4
146264,2.88,4
4164,3.07,51
31804,3.35,810
39400,2.01,276
106751,3.71,24
161466,2.00,1
3217,3.68,33
8153,3.48,56
135925,3.83,3
153512,0.00,0
7354,3.15,135
70093,2.84,54
93805,3.07,638
162810,3.17,3
109385,3.00,4
161616,2.70,10
168646,3.67,3
45845,2.83,6
97886,2.50,4
103171,2.59,11
170675,3.38,4
159749,5.00,1
7763,3.51,37
8800,3.24,262
44653,3.70,63
67365,2.70,51
81516,2.98,226
150732,2.00,2
5265,3.09,632
73808,3.84,358
92475,3.89,108
118754,3.00,4
153090,3.00,1
79494,2.63,31
103673,2.80,5
129036,0.00,0
162216,3.75,4
26183,3.56,118
38656,2.73,44
82848,3.86,54
107836,0.00,0
144480,1.50,1
167012,3.50,1
8335,3.92,76
66720,3.42,6
95305,4.00,1
144828,3.00,1
150391,2.50,1
150615,4.00,1
140525,2.96,83
152759,0.50,2
172653,2.50,1
7705,3.53,63
7813,2.72,9
26761,3.80,40
66798,2.67,349
67923,3.10,1381
154464,3.50,1
107002,3.35,13
144228,2.50,8
1837,2.53,44
25828,3.54,96
32994,3.75,2
73488,2.77,107
100200,1.67,6
101016,3.50,6
3552,3.53,2304
128360,3.78,2299
143383,2.67,3
144400,3.25,10
171223,2.50,1
2827,2.60,542
99395,2.83,6
146470,3.50,1
160868,3.00,1
109245,1.00,1
26610,2.70,5
47044,2.85,877
100731,3.42,12
124923,1.50,2
158426,3.50,1
7748,3.75,288
84682,3.00,1
113816,4.50,1
130374,4.23,13
169538,0.00,0
4739,2.62,4
99731,2.42,6
115078,3.50,1
121063,3.00,1
130626,4.00,1
136489,3.25,2
87975,3.21,50
95756,3.38,34
330,2.70,56
2813,3.19,8
135009,3.50,1
59440,3.36,103
61937,3.74,53
68590,3.33,3
88513,2.67,3
93512,3.19,370
149482,3.50,1
170036,0.00,0
81364,2.42,32
117123,3.03,111
153760,1.50,1
161582,3.86,792
161898,2.00,2
164272,2.00,2
142636,3.67,3
144033,1.50,1
172187,3.50,1
34057,2.87,23
44399,2.39,152
109265,2.69,18
134817,2.00,3
153768,3.20,5
165115,3.00,6
166336,3.25,2
6651,2.31,18
66902,1.78,18
74649,3.43,14
106963,3.25,2
125555,0.00,0
161680,1.00,1
8596,3.48,322
83763,3.21,17
141994,1.30,10
168870,4.00,2
147724,0.00,0
170511,1.50,1
5691,2.12,177
43853,3.29,53
55875,3.25,12
122721,5.00,1
134635,2.00,4
136678,2.12,4
65037,3.51,147
139541,3.00,1
142572,3.17,3
166283,3.12,4
173299,3.00,3
173839,3.75,2
134497,3.00,1
166369,3.93,15
1982,3.52,1843
3883,2.00,4
31689,3.26,118
51418,3.22,170
103368,3.00,7
111312,2.36,7
2717,3.21,2518
156771,3.79,7
145277,1.00,2
146750,4.00,1
2929,3.39,148
4733,3.27,364
26323,2.96,27
91533,3.33,3
99748,3.00,1
121632,0.00,0
172775,3.50,1
79824,3.48,92
149480,4.00,1
4851,3.20,15
5144,3.32,11
59947,2.95,11
163026,3.90,5
5486,3.06,27
110116,4.29,7
118206,2.82,11
156127,0.00,0
105159,3.19,39
114170,3.75,2
3837,2.99,103
34534,3.30,763
39231,3.11,714
79357,3.79,1651
99389,2.50,2
105030,3.50,1
137759,3.42,12
164121,1.50,1
164580,0.00,0
27786,2.38,13
31950,3.54,106
69217,3.17,3
113162,3.00,3
116050,3.50,2
276,2.66,250
850,3.56,39
1136,4.02,7747
94469,3.60,71
101106,3.73,132
112644,3.00,1
133131,1.21,7
153276,3.25,2
168114,2.50,1
169636,0.00,0
73321,3.33,2939
132234,3.00,1
171457,4.50,1
118342,2.00,7
140801,0.00,0
143647,3.41,17
1084,3.76,1395
4400,3.29,7
69387,3.17,9
97665,2.77,54
132130,2.68,25
134819,2.92,13
163140,2.62,4
174681,3.25,10
5762,3.13,23
34332,3.08,677
61323,3.48,4339
98927,3.70,10
175355,3.75,2
154668,3.00,2
6194,3.03,17
47918,3.21,17
82631,3.41,11
112818,3.10,404
115285,3.00,5
117527,3.00,3
95839,3.66,38
113302,2.86,7
2085,3.39,2099
7119,3.41,40
8803,3.31,24
37736,3.35,221
80818,4.00,3
83300,3.02,21
120468,3.47,30
141062,2.67,3
3679,3.61,92
68858,3.06,43
85874,3.14,44
114700,3.33,55
147591,0.50,1
163350,0.00,0
173371,2.00,1
113739,3.50,1
115176,3.33,6
115781,2.88,12
135923,0.00,0
144494,3.35,10
158143,4.00,1
64944,3.00,1
103506,2.66,16
3461,3.40,413
25901,3.58,67
109598,4.20,5
138798,2.15,20
146144,0.00,0
165507,3.50,1
139239,2.00,4
146974,1.00,1
5448,2.68,87
8935,2.70,22
72310,2.88,12
102895,3.17,3
126575,2.43,44
130488,3.67,9
149318,3.25,4
163396,2.50,3
84637,2.61,383
107702,3.03,136
3840,2.75,120
113553,3.50,1
153979,2.00,1
159490,2.50,1
6624,2.34,444
109002,3.38,4
170473,4.00,1
110255,3.00,2
144168,2.50,1
2746,3.32,1613
25990,3.56,17
26989,3.25,46
73416,3.06,8
85007,3.31,147
89904,3.72,1667
163366,3.50,1
170030,2.50,2
81411,2.88,8
84996,3.33,3
612,2.13,71
5272,3.58,51
26680,3.24,465
47148,3.56,53
48825,3.19,108
72585,3.50,6
89194,2.70,33
122278,2.94,8
131620,3.05,11
133235,3.83,3
162598,3.50,323
946,3.93,281
1923,3.32,5810
101986,4.00,2
133469,2.00,1
93500,1.50,1
136251,2.75,14
148376,5.00,1
64288,1.83,3
66304,2.50,140
96490,2.80,142
27911,3.78,16
73106,2.24,284
75938,2.81,8
98819,2.50,1
117125,3.40,5
169456,1.50,1
854,3.73,30
3897,3.72,4563
6019,3.00,13
26035,2.67,3
79228,3.07,15
103772,3.15,1816
111107,2.50,1
149806,4.50,1
1632,2.21,7
2885,2.93,27
8257,3.52,41
75977,2.50,1
95697,2.83,3
99994,2.86,36
141974,3.50,1
148917,3.50,1
147012,3.50,2
158386,3.50,1
1498,3.08,101
5022,3.92,117
107410,3.71,64
114486,3.63,59
126239,3.00,2
134445,3.00,1
171295,4.75,2
100157,2.86,11
138132,2.25,2
154982,0.50,1
163615,3.00,2
831,3.23,11
101942,3.12,41
174005,2.50,1
172517,3.20,5
6139,2.96,12
7076,3.67,746
26614,3.83,1740
77189,3.38,4
141219,3.50,1
154492,3.00,1
73384,0.00,0
105813,2.65,20
128129,2.50,2
683,2.38,4
99915,2.88,4
129737,2.92,73
142040,3.17,3
157687,4.00,1
1657,2.00,2
4564,3.14,216
49899,3.94,8
110562,4.00,1
118866,3.71,17
4501,3.01,94
140805,2.72,49
143769,3.00,1
172045,4.00,1
4480,2.97,228
88633,2.88,4
129060,1.50,2
135959,2.60,10
159085,1.50,2
163464,3.17,15
867,2.26,37
6909,3.22,194
93672,3.50,2
146427,3.17,3
26002,3.66,66
44582,3.44,33
55329,2.68,30
113470,3.50,1
165283,3.25,2
166157,3.75,2
2477,2.28,27
7027,3.59,324
87238,1.88,8
88020,2.12,4
112247,3.38,4
142142,2.75,2
167494,3.00,5
2013,3.22,485
109019,2.25,2
132614,2.97,16
134095,3.54,14
169514,0.00,0
92393,3.17,59
136040,3.00,1
143870,4.00,3
148628,2.50,4
164793,3.25,2
172877,3.75,4
2615,2.96,45
27109,3.52,143
51455,3.76,35
101715,1.50,5
116431,3.10,5
165133,3.00,1
2207,2.86,65
97065,3.19,26
98284,2.75,4
112138,3.37,1712
154747,0.00,0
4006,3.18,413
26209,2.90,10
63590,2.55,11
158378,5.00,1
162852,1.50,1
169846,3.50,1
119165,3.75,2
133005,3.00,1
8141,2.33,9
88203,4.40,5
113686,3.50,1
2969,3.68,57
27675,2.74,17
72043,2.88,128
164661,4.00,1
171741,1.38,4
172465,2.38,4
813,2.71,57
6726,3.00,9
124492,0.00,0
132212,3.10,5
6729,3.47,16
6975,3.72,692
104984,2.70,10
169132,3.33,3
169512,0.00,0
3513,3.17,414
6031,3.57,97
154468,2.93,7
93948,2.96,12
94144,2.50,2
128067,3.00,1
176207,0.50,1
66691,3.06,141
85022,2.69,601
98501,2.56,8
102210,2.50,1
113780,3.20,228
129775,0.00,0
123028,3.00,1
131658,3.43,55
153398,3.25,4
157843,0.50,1
115801,0.00,0
172733,3.00,1
79603,3.29,12
121967,2.50,2
134659,3.61,18
145960,2.08,6
172017,3.33,3
173937,3.50,1
6249,2.29,159
44124,3.05,10
78606,2.92,26
150270,3.17,20
156551,5.00,1
161778,4.00,2
164825,0.00,0
162110,2.25,2
757,3.48,112
2522,2.59,75
43813,3.50,8
128677,2.00,2
147088,1.50,1
168426,3.06,17
134342,3.62,13
139779,2.00,8
299,3.48,101
430,2.48,25
6983,3.72,78
56614,3.31,16
94421,2.17,3
110310,2.50,4
153188,3.17,3
8718,3.62,60
82066,3.29,24
99091,3.25,2
121009,2.62,4
164935,3.64,7
8588,2.75,73
73526,4.25,2
105928,3.40,5
116965,2.75,2
125443,0.00,0
157729,2.25,2
157544,2.50,2
158781,1.50,1
2199,3.10,15
4080,3.19,117
93320,3.47,43
103525,3.37,27
141680,0.00,0
152876,1.40,5
172055,5.00,1
157765,2.50,1
942,3.78,515
50615,3.28,74
79424,1.75,2
112423,3.25,4
136932,2.88,13
142032,2.83,77
4427,3.83,369
5583,2.33,18
134919,3.00,1
161818,1.00,1
132486,2.94,9
168852,4.50,2
3120,2.87,101
8410,3.41,40
8679,2.80,5
89620,4.00,1
93441,4.00,4
96058,2.72,18
991,3.55,248
98224,3.00,2
109399,1.93,7
150377,3.25,4
3095,3.79,617
5347,2.57,22
60256,3.65,10
88925,2.80,10
146092,0.00,0
175647,3.50,2
109518,1.00,1
151277,5.00,1
3705,2.93,350
4013,1.91,11
4077,3.55,87
27811,3.19,32
44115,3.24,57
106200,2.96,38
152210,2.50,3
153883,2.50,2
164622,3.43,7
1559,0.00,0
162160,2.86,18
166942,3.00,1
160167,3.00,1
2332,2.83,41
4386,2.32,762
8944,3.11,9
49591,3.07,15
113062,3.12,17
144720,0.00,0
79276,3.19,13
121479,3.00,2
128727,2.67,6
81276,3.44,26
83823,2.10,5
91227,2.79,14
99305,3.73,75
116549,3.75,2
550,2.90,162
95484,2.45,10
156877,0.50,1
2458,2.68,84
50613,2.00,10
64747,2.80,5
96614,0.00,0
128686,3.00,1
130966,0.00,0
93457,3.78,101
98241,3.83,6
2333,3.54,326
4416,3.47,34
32511,3.63,45
39427,3.40,509
81817,3.75,166
84392,3.68,1539
101409,2.83,3
116112,3.00,1
133385,3.50,9
170849,0.00,0
155245,3.25,4
90653,2.00,4
114011,4.25,2
136580,3.09,11
149444,3.50,1
153002,3.00,3
153622,2.50,1
61206,3.33,18
87298,3.28,428
98931,3.00,1
131830,3.44,36
118464,3.20,5
132798,2.67,81
844,2.00,2
1397,3.39,37
4389,3.51,155
8983,3.64,2077
71522,3.40,15
91952,3.19,26
171781,2.90,5
7320,2.78,191
65796,3.42,37
81725,3.36,53
96496,2.88,29
122938,3.50,2
155427,0.00,0
119659,3.50,3
144862,3.00,1
446,3.62,259
5616,3.50,3
80235,3.50,9
105288,1.80,5
106344,2.07,35
115945,3.17,21
699,0.00,0
3939,2.06,26
27695,3.54,46
121021,4.25,6
153062,4.00,1
167784,3.50,3
140779,1.50,2
154015,3.50,2
2372,2.95,198
49524,3.41,90
73870,2.59,53
89268,3.33,3
120402,1.50,1
131272,2.00,1
101872,3.00,7
103541,3.22,105
1183,3.38,2102
8420,3.60,21
8848,3.76,138
27050,3.56,26
54978,3.17,71
80967,3.50,8
132914,0.00,0
133163,2.54,13
140721,1.38,4
1274,3.91,2451
4640,3.46,196
5136,2.57,37
125990,2.50,1
152583,2.75,6
160086,2.75,2
76288,2.25,4
127449,4.00,1
152832,2.40,5
162846,0.50,1
175559,1.00,1
88640,3.55,20
123842,2.75,2
126409,3.67,3
153981,2.00,1
171499,0.00,0
1682,3.83,8879
2485,2.85,1152
26488,3.14,48
121161,2.00,2
146000,2.00,2
7742,3.08,48
26270,3.79,90
32354,2.95,11
73608,3.59,56
130562,0.00,0
167556,3.50,1
151911,3.75,8
152067,3.39,14
1569,3.03,1876
3987,2.71,189
53370,2.84,22
69666,3.58,12
133139,2.67,21
149980,3.00,1
156742,2.00,1
161904,0.50,1
166405,0.00,0
171173,3.75,2
6647,2.80,5
71533,2.80,43
80792,0.00,0
99499,2.10,5
110039,3.04,63
134002,3.00,1
5403,2.90,5
133587,4.00,1
155615,3.50,1
2423,3.65,1427
72815,3.75,4
99103,3.75,2
166790,2.50,1
171297,4.33,3
135061,3.50,1
142953,3.00,14
2266,2.91,84
6589,3.00,2
7029,3.10,116
55691,3.21,7
85305,2.98,27
100483,2.50,2
4172,2.67,3
132214,1.50,2
161258,2.00,1
50349,3.40,10
61024,3.35,3130
73730,2.89,19
122011,0.00,0
131484,0.75,4
143359,2.79,7
81564,3.51,2526
91360,2.79,7
92159,3.69,8
95875,3.09,1627
102903,3.49,2722
3664,1.98,25
6858,3.85,262
8956,3.06,86
158244,4.17,3
2145,3.37,1190
8674,3.13,35
108635,4.00,2
141309,2.17,3
501,3.82,289
120879,3.25,2
162668,3.00,4
154834,2.00,2
161600,0.00,0
5822,2.94,35
27631,2.91,16
78838,3.11,19
122451,2.00,1
123591,4.17,3
147060,4.00,1
172889,3.38,4
631,2.50,222
4737,3.29,28
89403,3.83,3
169976,2.50,1
170539,4.00,1
61401,2.33,520
85785,2.50,1
115534,2.35,148
122329,3.00,1
84100,3.80,10
117488,2.58,13
132165,3.67,3
140791,2.17,3
141646,3.75,2
163014,0.00,0
168952,4.25,2
923,3.86,3854
60293,3.45,372
73266,3.31,754
109127,1.00,2
123600,3.67,3
148422,1.00,3
171591,1.50,1
34234,2.67,3
62344,3.27,545
121047,0.00,0
143500,2.90,5
168314,3.00,2
5694,2.15,97
100289,3.75,8
107735,4.50,2
152027,3.17,3
136682,3.00,1
2625,3.04,89
3424,3.79,1177
7778,2.89,9
89870,2.86,7
92222,3.50,14
98402,2.80,15
3306,3.88,211
3932,3.51,274
4797,3.05,11
94539,2.06,9
98552,2.78,16
720,3.70,953
79134,2.62,964
87649,3.08,6
132656,2.05,10
143823,4.00,1
147342,2.50,1
115364,2.61,9
125872,2.50,2
135567,2.85,706
155774,3.69,8
159877,2.00,6
169038,4.00,2
69677,3.26,17
93183,2.96,13
97711,3.00,2
102219,4.50,1
115040,2.67,6
131498,2.75,2
83177,2.17,110
89772,3.50,1
90965,3.25,4
111036,2.00,1
140204,2.12,4
6087,3.14,7
124801,2.50,1
139723,2.81,32
160066,3.25,2
4296,3.08,183
8897,2.88,4
80846,2.89,726
166179,3.17,3
983,3.50,2
3198,3.88,1221
32349,3.65,41
94120,4.00,1
122298,1.50,3
146860,0.00,0
38320,3.37,75
137612,4.33,3
169482,4.00,1
71,2.05,89
137134,4.00,1
140535,2.00,1
168476,3.50,1
172171,3.50,1
152451,2.60,5
153302,3.00,1
4011,4.00,7360
54967,3.44,41
73330,3.36,11
89990,3.00,2
123219,3.00,1
135077,3.00,1
175467,2.50,1
1058,2.62,4
4959,3.03,29
58494,3.09,87
96428,3.50,10
144814,2.50,1
165691,3.50,1
8044,3.70,128
45648,2.94,17
71550,3.20,104
132981,2.00,3
137383,1.50,2
1179,3.42,479
2687,3.35,1853
27752,2.46,12
106594,3.38,8
112909,1.17,6
143703,2.25,6
6289,3.02,47
37269,3.20,15
114246,3.14,352
143086,0.00,0
166709,3.00,2
4321,3.19,1396
62054,3.70,22
116513,5.00,1
124338,3.00,1
144398,3.75,12
157683,2.75,4
174941,3.12,4
211,3.38,30
79528,3.35,26
100536,3.67,3
107236,3.20,5
112727,2.84,123
150546,0.75,2
4059,1.50,3
27769,3.37,19
74428,3.31,16
111283,2.64,11
160408,4.50,1
142941,2.75,2
146270,1.69,8
2741,2.73,31
6770,3.65,248
94130,3.41,69
103606,3.64,254
115180,3.75,14
118354,3.38,122
162832,3.50,2
935,3.58,111
131146,3.00,7
149156,2.00,4
156671,3.50,1
163502,2.00,2
164417,3.50,1
1834,3.62,457
77414,3.06,189
77921,3.62,4
108516,3.25,8
154372,2.25,2
157034,0.00,0
2547,2.25,4
121583,2.85,10
146694,3.00,1
155151,2.50,2
164206,3.00,2
163510,3.79,19
175915,4.00,1
2496,3.12,720
2550,3.67,262
117845,3.00,3
148372,3.12,12
148727,2.97,19
163110,3.00,1
1412,3.50,30
77899,2.83,3
151561,2.33,3
115556,3.62,8
154586,2.50,1
158486,3.25,2
1118,0.00,0
40404,4.33,3
55872,3.49,691
115713,3.89,3877
133828,2.50,1
148699,4.00,4
3672,2.72,97
7728,3.65,207
79368,3.50,5
157262,2.50,1
165195,0.00,0
2691,3.90,268
81389,2.62,4
106998,3.50,8
116547,2.50,1
142372,3.01,62
151921,1.00,2
113453,3.09,413
133706,3.50,1
170337,0.00,0
172093,3.00,2
4200,2.49,190
33564,3.83,141
80820,2.92,31
128027,3.00,1
139223,3.50,2
153156,3.50,1
72332,2.38,4
103614,0.50,1
118482,2.50,1
152567,2.50,1
5600,3.41,48
164503,3.75,2
128403,2.00,1
141986,2.83,6
145578,1.50,2
2208,3.84,551
159221,3.50,6
97895,3.03,17
100448,3.50,1
1096,3.68,510
40959,3.13,253
43518,3.67,12
79809,3.46,14
86833,3.38,2139
92378,3.62,4
102290,3.42,6
173447,2.83,3
1263,3.88,2638
3556,3.60,1995
98983,2.89,14
103317,3.60,5
146590,3.00,1
128087,2.75,2
3446,3.21,34
4415,3.05,77
40465,2.88,4
70927,3.33,41
74484,2.38,77
98581,3.00,1
147847,2.70,97
160380,3.33,3
66284,3.00,6
80122,2.71,7
89341,2.50,2
103816,3.36,37
111226,3.50,1
146560,1.00,1
87721,3.48,21
92083,2.20,5
98589,2.60,5
115166,4.00,1
136614,3.25,2
145783,2.00,1
31889,3.31,39
120911,2.50,2
125634,4.50,2
139849,3.62,4
163887,3.00,1
6999,3.07,145
105540,3.05,11
136481,2.50,2
138336,3.50,1
131634,1.50,1
169438,1.00,1
4914,3.85,814
100421,1.83,3
134124,3.50,1
140441,3.25,12
156133,0.50,1
163883,3.25,2
167592,3.50,1
1649,3.61,106
5535,3.06,9
6158,2.38,105
94725,0.00,0
140345,2.50,8
148240,2.25,4
68645,3.17,3
109444,0.00,0
71409,2.67,6
95521,2.89,9
149988,3.50,2
175803,3.00,1
34111,3.32,51
108804,2.00,1
122713,2.50,3
146606,3.39,9
4324,3.12,4
83134,3.76,1541
136952,1.12,4
1925,3.57,69
6910,3.23,30
8189,3.27,49
81359,3.21,7
107039,3.25,2
130560,3.33,3
176045,2.50,1
3201,3.76,458
7110,3.30,30
109684,2.94,16
138476,3.50,2
149072,2.50,3
154973,2.50,1
153390,2.75,2
171061,1.00,2
5248,1.84,63
31258,3.38,4
81046,3.50,11
141251,3.71,34
150072,2.33,3
152250,2.50,5
92760,1.33,3
106785,3.25,280
141307,3.00,1
146762,3.00,1
152374,3.00,7
172945,4.00,1
6665,2.99,67
8948,2.86,571
81316,2.35,17
90011,3.00,7
137064,0.00,0
144882,0.00,0
1248,3.96,910
4877,3.23,22
51082,3.00,53
159464,3.75,2
135553,2.50,3
26136,2.97,15
130964,3.20,5
136924,0.00,0
155986,3.00,1
168084,2.50,2
8990,3.27,11
168358,2.42,6
5461,3.64,39
92593,3.62,4
105918,3.50,6
118828,0.00,0
149300,2.75,2
167702,3.00,1
97971,1.88,4
99400,2.40,5
100485,3.37,34
3576,3.47,166
4934,2.28,30
5601,3.52,57
84137,3.30,42
88061,3.10,5
91071,3.50,3
136227,2.25,4
155587,3.00,1
162420,2.67,6
167548,2.75,2
173225,3.50,1
173909,3.00,1
4811,3.52,98
5555,3.02,65
71141,3.45,21
105593,3.50,458
116841,3.26,67
152017,3.55,339
175685,5.00,1
162956,3.50,1
7505,3.91,308
65601,2.50,212
98615,2.50,3
