movieId,avgRating,numRating
89840,3.11,207
132794,0.00,0
6072,3.37,26
87222,3.34,709
95018,0.00,0
132462,2.00,4
4651,2.08,26
86541,3.06,9
152998,0.00,0
128488,2.99,75
171177,0.00,0
174007,0.00,0
7190,3.30,27
43762,3.43,14
85440,3.00,2
115961,2.50,1
7148,2.25,38
92730,2.58,12
131272,2.00,1
141956,3.67,3
148046,3.00,1
152725,0.00,0
170845,0.00,0
4134,2.00,3
8987,3.06,42
131506,3.71,7
137373,0.00,0
158300,4.17,3
47642,2.83,12
70204,2.75,2
79303,3.50,4
94266,3.03,213
5515,3.76,141
106376,3.00,1
118350,3.20,5
157438,3.75,2
61467,2.81,8
78903,3.31,8
114367,2.00,1
131252,3.98,23
142156,3.50,1
2574,2.53,376
4370,3.20,3561
6704,2.98,23
108132,3.88,4
6654,2.92,6
96612,3.38,99
132024,0.00,0
154315,0.00,0
107096,2.00,1
112895,2.22,23
145264,0.00,0
7218,3.82,186
81704,3.39,9
87413,3.44,16
103534,3.64,14
110519,2.50,1
4095,3.72,216
71650,3.06,8
98933,3.67,3
104524,4.00,1
167022,0.00,0
80346,2.50,2
118556,0.00,0
132294,0.00,0
164425,3.00,1
169330,0.00,0
6370,3.69,397
34371,2.50,1
44694,3.73,724
107344,3.17,3
115078,3.50,1
146156,4.00,1
89,3.02,794
3524,3.26,932
73860,3.31,65
96762,2.91,16
91573,0.00,0
106489,3.48,1437
118264,3.00,8
132454,3.88,4
5912,3.85,17
68237,3.95,1937
74553,3.63,236
84855,3.31,24
150407,0.00,0
166687,0.00,0
175775,3.00,1
6554,2.80,27
86487,3.63,83
102367,3.75,2
138942,3.00,1
8648,2.62,8
93583,3.00,1
149698,1.62,4
139239,2.33,3
143506,2.33,3
172593,3.20,5
6104,3.85,673
6658,2.79,238
60463,1.86,25
96853,2.82,14
146358,3.00,2
147744,2.17,3
27764,3.18,11
31351,3.00,1
68793,2.93,605
88173,3.33,3
3683,3.94,1481
88816,2.75,2
165833,0.00,0
74458,3.78,2570
124314,0.00,0
124921,0.00,0
132824,2.00,1
7023,3.87,256
8422,3.36,22
25893,3.34,28
59651,0.50,1
146732,2.25,2
166375,0.00,0
169688,2.00,1
25786,3.31,24
92872,2.50,1
122930,0.50,1
174103,0.00,0
86768,3.50,4
96960,0.00,0
101020,2.00,2
151543,4.00,1
4255,2.04,532
5434,3.71,148
8464,3.54,2734
71638,3.33,3
131429,0.00,0
160738,0.00,0
163949,3.83,21
26048,3.92,32
92696,2.54,24
130866,0.00,0
131308,3.00,1
56786,3.65,17
136968,1.50,1
141842,3.83,3
161620,3.75,2
25739,3.50,7
26562,3.10,44
91628,2.45,99
148058,3.70,5
79684,3.42,66
92477,0.00,0
121148,3.50,6
133085,0.00,0
7232,3.24,21
8780,3.12,24
31991,3.67,18
32002,2.38,4
158163,4.00,1
158647,0.00,0
161486,0.00,0
120260,0.00,0
135793,0.00,0
137351,0.00,0
152200,0.00,0
5427,2.67,84
26195,2.96,13
62383,3.44,9
94837,3.12,16
152870,0.00,0
168262,0.50,1
26340,3.69,84
71203,2.25,12
87059,2.75,2
172757,0.00,0
107591,4.00,1
130498,3.00,11
156073,1.75,2
4057,2.62,4
4628,3.25,242
33410,3.31,29
90596,2.12,4
25808,3.44,9
71348,3.00,1
77990,1.50,1
108877,2.00,2
130736,0.00,0
723,3.15,10
5592,2.41,17
73344,3.90,426
82066,3.46,14
159755,3.00,101
161468,0.00,0
162952,0.00,0
162986,1.00,1
72931,3.56,9
84236,3.41,11
135709,0.00,0
143063,0.00,0
172077,5.00,1
88607,4.00,1
133661,0.00,0
156921,4.25,2
5894,1.71,12
7380,3.14,453
32825,3.66,70
67295,3.41,240
141820,3.83,6
8536,3.50,2
8777,3.36,7
103923,0.50,1
126591,4.00,2
1154,3.18,37
154486,2.75,2
172223,2.00,1
6601,3.36,25
88640,3.46,12
112888,2.50,1
146858,0.00,0
4349,3.62,504
7071,3.86,150
100194,3.63,19
135717,3.83,3
142795,1.50,1
3276,2.89,92
94480,2.02,22
110229,3.00,1
118744,0.00,0
128768,0.00,0
430,2.30,67
69687,0.00,0
70976,2.43,7
118173,2.38,17
121829,0.00,0
123834,0.00,0
135344,3.00,1
137038,0.00,0
1776,2.75,2
25741,3.26,35
26379,3.61,36
76269,2.38,4
144816,0.00,0
159093,3.11,334
131532,0.00,0
140493,0.00,0
155164,0.00,0
6788,2.37,34
7413,2.17,9
72344,2.50,1
98532,3.30,15
158400,0.00,0
169778,0.00,0
27197,2.42,6
52927,3.78,18
125932,2.75,2
133708,0.00,0
164588,3.25,2
8888,2.67,3
75443,3.25,2
102941,3.09,17
164417,0.00,0
150352,3.75,2
27217,3.59,16
87449,3.83,3
95002,2.79,19
102903,3.43,1088
1676,3.23,4197
7285,3.34,750
150316,2.25,4
172109,2.50,1
92250,3.00,2
140868,3.70,5
141052,0.00,0
169486,2.00,1
5212,2.41,55
8420,3.39,9
27784,2.90,61
73135,3.42,6
169604,3.00,1
94439,2.79,7
100324,3.50,1
118254,1.75,2
140072,0.00,0
136628,3.10,5
162736,0.00,0
167666,0.00,0
174991,0.00,0
92210,3.57,27
125780,4.00,1
142697,1.50,1
162568,0.00,0
93709,2.38,4
97533,1.25,2
117905,2.50,1
164909,3.74,452
110560,3.50,1
137284,0.00,0
168664,4.33,3
3345,3.28,53
61724,3.93,37
83186,2.80,5
103808,3.06,26
31109,3.19,8
40578,4.00,8
93139,1.56,8
147586,0.00,0
5521,2.83,98
6639,3.88,415
6770,3.69,210
8734,3.04,13
160814,0.00,0
174213,0.00,0
111570,1.00,4
126482,3.00,15
141219,0.00,0
160082,3.00,1
2931,3.93,123
27779,2.50,11
52202,3.12,8
81051,2.33,6
108729,3.35,337
163583,0.00,0
3545,3.82,912
5405,2.72,9
69436,2.33,365
69521,3.57,7
103233,3.04,24
111706,2.50,1
141321,3.25,2
163639,2.50,1
167990,3.12,8
26268,3.42,33
124418,0.00,0
133994,0.00,0
155917,3.50,1
60546,3.00,7
123537,0.00,0
151527,0.00,0
592,3.51,5727
95510,3.26,1283
97466,3.25,2
104701,2.75,2
1559,0.00,0
126134,2.67,3
138390,3.50,1
152666,3.33,3
105884,2.50,1
128255,2.75,2
151865,0.00,0
152340,0.00,0
33,2.79,24
2059,3.04,985
57482,3.50,2
81566,0.00,0
80267,3.25,2
112074,0.00,0
142590,2.75,2
170529,2.50,1
94799,3.44,90
109733,2.81,21
146194,3.00,1
171035,3.50,1
153354,0.00,0
158119,4.00,1
2360,4.04,650
30781,3.67,3
56511,2.60,20
132100,0.00,0
116141,4.50,1
142070,3.17,12
164999,0.00,0
115979,0.00,0
155020,4.50,1
5757,2.50,1
9014,3.53,18
65772,2.73,40
82209,2.88,13
137535,4.00,1
2493,3.75,72
2622,3.23,793
34214,3.38,4
127315,1.73,13
122671,0.00,0
136732,0.60,5
139976,0.00,0
5209,2.69,16
68517,3.33,3
112006,3.55,161
116720,2.50,5
