movieId,avgRating,numRating
3793,3.40,43
5685,0.00,0
3492,4.00,1
3968,2.25,10
7212,3.75,2
127152,4.50,3
76,3.50,1
4276,3.00,3
5071,5.00,1
8982,0.00,0
62378,0.00,0
86626,4.00,1
5255,1.83,3
5344,4.00,1
82150,3.50,1
133365,2.00,1
1957,3.91,22
33646,2.50,1
79251,2.75,2
251,0.00,0
1021,2.75,6
1419,4.10,5
2996,4.00,1
4492,3.00,1
33660,3.81,8
136864,2.38,4
114082,4.00,1
166,3.00,4
225,3.06,9
365,3.33,3
2353,3.38,29
3223,3.33,3
109161,4.00,1
109359,0.00,0
647,3.50,9
1456,1.00,1
2066,4.00,2
3979,1.50,12
64990,3.00,1
4541,3.00,1
6827,2.00,1
88140,3.17,12
2379,1.79,7
3822,2.50,1
61123,3.00,1
94777,3.40,5
139130,4.00,1
45,3.43,15
287,3.00,2
3082,2.79,21
4801,4.50,2
45728,3.11,9
139642,3.00,1
573,0.00,0
3777,2.25,2
62383,3.50,1
95949,0.00,0
99106,0.00,0
100306,2.50,1
1,3.73,54
301,0.00,0
5525,4.00,1
26947,0.00,0
1223,3.75,12
1298,3.64,11
2819,3.70,10
7090,3.79,17
25805,3.25,2
44759,1.50,1
72626,3.00,1
5475,4.25,2
45501,2.25,4
49688,4.00,1
152057,0.50,1
5418,3.73,43
8499,2.83,3
44840,3.50,1
55417,0.00,0
671,4.21,7
954,4.18,14
4499,3.73,13
6365,2.99,36
5122,4.00,1
6415,1.50,1
8988,4.00,1
31804,3.50,1
72605,3.00,1
98615,0.00,0
1033,3.50,10
3093,3.30,5
78122,0.00,0
4612,4.75,2
4978,3.60,5
26649,3.17,3
95377,0.00,0
2590,3.67,3
4480,2.50,2
1631,4.00,1
4723,3.83,3
5575,1.00,1
8373,2.31,8
32743,3.50,1
60943,3.25,2
69069,3.50,2
64,1.80,5
3573,2.25,2
3825,2.59,16
96590,2.50,1
3440,1.67,3
3566,3.00,5
59421,2.25,4
81138,2.50,1
104595,4.00,1
4291,2.71,7
6378,3.42,25
8753,4.00,1
460,2.00,1
1032,3.74,21
3780,0.00,0
42004,4.33,3
44191,3.73,26
67295,0.00,0
68884,0.00,0
2862,3.12,8
3695,2.50,2
6920,0.00,0
170,3.00,12
2328,3.00,3
6718,3.50,1
8208,0.00,0
34271,3.50,1
58,4.09,11
3508,4.00,7
6516,4.00,2
66934,3.19,8
2472,3.00,2
3214,4.00,1
8933,5.00,1
53519,3.38,8
7143,3.42,19
26111,3.00,2
40629,3.75,10
93512,3.25,2
3942,3.00,1
5650,3.58,6
72393,3.50,1
2553,5.00,2
6035,0.00,0
7374,0.00,0
8640,2.25,6
2948,3.53,15
3206,2.75,4
7586,4.00,1
65665,0.00,0
104879,3.57,7
141956,1.00,1
1701,3.80,10
2134,3.09,22
6370,4.00,3
45210,3.75,2
3791,3.82,14
6115,3.00,2
50064,3.00,1
110461,4.00,1
113220,3.00,1
134170,3.50,3
3590,4.00,1
4187,3.38,4
4361,3.68,17
4584,0.00,0
8361,2.75,16
86000,5.00,1
437,2.50,2
2389,2.12,8
33164,3.50,1
83506,0.00,0
506,3.00,7
5404,4.00,1
32882,2.50,1
1193,4.20,43
27792,0.00,0
48596,3.00,1
68793,2.80,5
111529,2.50,1
7008,2.90,5
27871,0.00,0
1422,3.08,6
7451,3.36,14
1513,3.21,14
2598,3.05,11
6132,3.50,1
34048,2.76,23
69640,3.25,2
132480,3.00,1
160,1.88,17
4834,0.00,0
6770,3.50,1
7375,4.00,2
72367,0.00,0
6502,3.65,26
26176,0.00,0
33437,3.75,2
3509,3.00,1
3743,5.00,1
4399,0.00,0
4992,2.64,7
104218,1.50,1
131796,0.00,0
4088,5.00,1
37857,4.00,2
61348,0.50,1
3868,3.76,19
53435,3.17,3
93510,4.00,6
509,3.83,20
3108,3.71,21
137857,3.50,3
114925,2.00,1
472,4.00,1
6266,4.00,1
27793,2.00,1
69685,0.00,0
85736,4.50,1
86347,3.83,3
105504,4.08,6
136800,1.50,1
6303,3.29,7
8387,1.00,2
43904,2.50,1
1562,1.81,24
56274,0.00,0
85399,1.00,1
112399,4.50,1
135137,2.50,2
1181,4.00,1
2023,3.41,22
5153,3.00,1
6706,2.00,1
26003,3.50,2
78967,4.00,1
89321,2.00,1
1330,3.00,5
2991,3.14,11
25965,2.00,1
47997,3.42,6
48972,1.00,1
78469,2.79,7
1076,0.00,0
1487,3.60,5
56607,4.25,2
114552,0.00,0
140761,0.00,0
3113,1.90,10
96606,4.00,2
101025,2.50,2
1198,4.20,60
1489,3.50,2
1805,3.19,18
6057,2.50,1
102716,3.25,2
117444,0.00,0
27186,0.00,0
54995,3.56,9
130628,0.00,0
133281,2.00,1
7046,3.40,5
7152,0.00,0
3161,0.00,0
4902,2.83,3
7245,1.00,1
26079,4.00,1
130490,0.50,1
161336,0.00,0
140152,0.00,0
6016,4.25,26
6525,2.75,2
89300,3.50,1
1894,2.92,13
49902,4.00,1
52328,3.36,7
633,4.00,1
25755,3.50,1
5074,4.33,3
5289,0.00,0
6518,3.00,1
733,3.62,40
5256,2.00,1
6477,3.50,2
99005,1.50,1
329,2.93,23
2051,4.00,2
2380,1.57,7
3628,0.00,0
8712,4.00,2
26797,5.00,1
62115,0.00,0
1812,3.00,2
3738,4.00,3
34018,3.00,1
45726,2.50,2
96565,1.50,1
160656,3.50,1
1113,2.67,3
5202,3.00,1
5530,2.12,4
6812,2.50,1
47465,3.50,1
88954,1.50,1
128592,1.00,1
1970,2.25,4
3462,4.11,14
3717,2.40,21
25764,4.50,1
35836,3.79,19
86298,2.67,3
1696,2.00,1
3101,3.72,23
5517,1.00,1
58649,5.00,1
76272,3.50,1
81562,3.40,10
2024,3.00,2
2736,3.69,8
152091,3.00,1
2069,4.20,5
4971,3.50,3
68872,4.00,1
84954,3.00,8
381,2.88,8
4526,2.38,4
107314,0.00,0
4350,0.00,0
44665,3.57,15
50794,3.00,2
71460,0.00,0
115569,4.07,7
127204,3.00,1
252,3.18,17
2880,5.00,1
4308,3.79,24
4626,0.00,0
8650,4.25,2
57,3.00,8
27523,0.00,0
32296,2.38,4
64278,5.00,1
1956,4.23,13
2912,3.94,8
52717,3.50,1
2396,3.77,40
7569,3.43,7
96726,1.50,1
1250,4.02,26
1460,3.33,3
5395,0.00,0
27904,3.28,9
48522,0.50,1
82095,1.38,4
98124,4.00,1
3328,3.33,12
3737,0.00,0
74,2.50,6
805,3.38,17
1923,3.55,46
97817,4.00,1
2357,4.00,2
3090,3.75,4
118898,4.00,1
529,4.18,19
2788,3.72,9
3788,3.50,9
58627,3.50,1
87529,1.33,3
1396,3.58,26
3232,4.00,1
3933,0.50,1
4378,3.45,10
6198,3.50,1
26838,3.50,1
1191,3.36,7
4267,3.33,3
362,3.79,7
2843,0.00,0
3976,0.00,0
5815,1.00,2
6284,0.50,1
25744,4.50,1
26915,4.50,1
109187,1.00,3
1057,3.44,9
2108,3.52,21
3692,3.50,2
5742,4.00,1
45447,2.65,13
79136,4.50,1
101947,0.00,0
59731,0.00,0
2280,3.50,3
2845,0.50,1
3349,0.00,0
8129,0.00,0
34520,2.50,2
2015,3.44,8
31435,5.00,1
53996,2.92,12
60343,2.50,1
92665,2.50,1
393,1.00,1
2071,3.83,6
2932,3.50,4
5705,3.50,2
1942,4.33,3
4478,3.38,4
31410,4.33,6
161,3.42,18
8014,3.00,1
8761,3.50,1
8874,3.94,31
2136,3.19,8
4881,3.50,11
7222,0.00,0
44004,2.00,3
184,5.00,1
3258,2.77,11
3816,4.00,1
5669,3.77,26
7055,3.50,1
8236,0.00,0
8783,2.64,18
3177,3.50,3
3632,3.50,1
8948,2.50,3
91935,2.50,1
1374,3.79,28
7013,3.67,6
9012,4.00,1
25,3.69,27
534,4.08,12
3705,2.50,6
27728,0.00,0
81786,4.50,1
234,2.75,4
2150,3.56,16
5258,4.00,1
6349,0.00,0
78729,2.50,1
90345,3.50,1
112818,2.50,2
87218,3.50,1
39,3.38,32
1220,3.83,35
3758,3.50,2
8620,3.75,4
77191,2.50,1
91199,4.00,1
106883,1.50,1
648,3.39,44
2290,3.50,4
4591,0.00,0
7493,3.67,3
25971,3.50,1
91842,2.17,3
1517,3.38,45
3120,4.00,1
3676,3.29,12
241,5.00,1
2942,3.07,15
4923,0.00,0
61071,4.00,1
69844,3.88,8
58303,5.00,1
1037,3.09,11
1611,3.86,7
4835,3.50,5
31221,2.29,7
96792,3.50,1
5053,3.25,2
7995,3.00,1
53464,2.00,4
74668,3.00,1
1515,2.68,11
1954,3.53,32
2113,3.50,2
3460,3.00,1
3491,4.00,1
7832,4.00,1
57401,4.00,1
140880,0.00,0
8327,0.00,0
81910,3.00,1
95165,0.00,0
674,2.77,11
5879,1.50,2
66335,3.50,1
95475,4.50,1
30825,3.00,13
81158,3.00,1
111913,0.00,0
2364,3.50,2
3704,3.25,6
7125,3.50,1
7256,4.21,7
8958,3.86,11
47092,4.50,1
55872,2.50,1
3990,1.00,2
5410,2.00,1
6355,3.75,2
48774,3.47,16
70344,0.00,0
152017,0.00,0
1301,2.83,3
3981,2.10,5
26554,4.25,2
74530,3.00,1
912,4.46,36
3544,3.50,2
6204,0.00,0
7004,2.45,10
2805,3.12,13
3109,4.00,1
3284,2.50,2
3505,3.64,7
3972,3.17,6
4353,0.00,0
5171,2.30,10
5220,2.67,3
8718,2.50,1
66171,2.83,3
72043,2.50,1
1188,3.17,12
3534,2.68,14
3794,3.33,3
4235,4.25,12
5316,2.75,4
101864,2.93,7
107978,5.00,1
1704,4.01,47
6103,2.00,1
6930,0.00,0
99813,3.50,1
101525,3.88,4
104419,0.00,0
2123,3.00,5
5553,3.00,1
6078,3.25,2
6947,3.30,20
7566,4.50,3
57526,2.50,1
103813,2.50,1
5782,4.11,9
64622,3.50,2
3891,1.00,1
8871,3.50,1
32456,0.00,0
76093,3.92,12
5521,0.00,0
7983,2.75,2
39231,4.00,1
67408,3.30,5
114265,0.00,0
1101,3.28,36
2122,2.10,5
3694,2.33,3
5182,0.00,0
930,3.86,11
1430,2.50,1
5004,3.00,1
52831,4.00,1
116799,2.50,1
1588,2.50,9
27338,0.00,0
5961,3.00,1
7386,3.75,6
58301,4.00,2
2013,3.15,13
3680,3.50,2
5825,4.00,1
98296,2.00,2
28,4.25,6
348,4.18,14
535,3.65,17
1154,0.00,0
32352,3.00,1
97306,3.75,6
109249,0.00,0
581,4.10,10
1378,2.87,15
4661,4.33,3
4795,4.00,1
6424,1.25,2
25999,4.50,1
49651,3.75,2
2278,3.38,16
5691,2.50,1
110752,4.50,1
1361,4.56,9
2398,3.96,13
4522,5.00,1
4676,2.50,1
7990,0.00,0
68848,3.12,4
110882,3.25,2
130,0.00,0
1390,3.25,4
2762,3.92,53
8819,0.00,0
40959,0.50,1
61075,3.00,1
104303,0.00,0
4174,3.50,2
4355,0.00,0
6889,2.33,3
43679,3.50,1
91873,1.50,1
136816,0.00,0
1063,4.33,3
2473,1.90,5
3800,2.00,1
122900,3.71,7
2795,3.30,15
95567,0.00,0
1627,2.88,8
2928,4.00,1
4381,3.00,2
38499,4.33,3
74438,2.00,1
998,3.50,2
2772,3.50,2
4615,1.00,1
8264,4.33,3
61248,3.25,2
435,2.00,17
2057,3.75,4
3344,3.50,1
6186,0.00,0
8189,4.00,1
46578,3.96,24
46850,3.75,2
80736,0.00,0
103819,3.00,1
2359,3.95,11
2458,3.00,3
7285,3.93,7
8142,4.00,1
8642,0.00,0
27812,4.50,1
33158,1.00,1
3843,4.00,1
60135,4.00,1
1125,3.62,13
34552,4.00,1
50651,3.00,1
81018,3.50,1
95105,1.75,2
136666,1.00,1
1130,3.75,4
8340,3.67,3
2297,2.50,6
3428,4.00,2
3463,1.00,1
6534,2.25,12
3617,2.83,18
3923,4.00,1
49817,4.00,1
47330,1.00,1
926,4.22,20
3002,3.50,1
3203,3.44,8
6300,0.00,0
7449,1.50,1
44197,0.00,0
45732,1.83,3
149612,2.00,1
436,2.67,3
916,3.96,14
8261,5.00,1
80693,4.00,3
2256,4.00,1
8798,3.71,21
49932,3.50,2
84844,0.00,0
4180,0.00,0
87234,3.75,2
98279,3.00,1
22,3.21,14
2182,4.00,1
2259,2.39,9
3623,2.64,29
4519,3.33,3
5244,5.00,1
81132,0.00,0
1643,4.00,3
67267,3.50,1
95135,4.50,1
2442,4.20,5
2558,2.50,7
3143,4.00,1
104881,4.00,1
205,4.00,3
25850,3.50,3
27816,2.50,1
88950,0.00,0
1226,3.35,10
611,2.00,3
4763,0.00,0
71640,0.00,0
74727,0.00,0
3204,3.80,5
8985,2.00,8
25995,3.50,1
26005,3.50,1
59501,3.17,6
76303,3.00,1
98611,3.00,1
25771,3.80,5
2076,4.20,20
2692,4.08,24
3257,2.66,19
27839,2.00,2
109578,3.33,3
531,3.58,13
1922,3.50,2
2388,4.00,1
3496,4.00,1
7976,3.75,2
26467,1.00,1
44245,4.00,1
111743,2.50,2
112421,3.75,2
4989,0.00,0
40414,0.00,0
69974,0.00,0
98908,1.50,1
47200,3.08,6
102753,0.00,0
7040,3.00,1
7126,4.50,1
40614,2.75,2
53322,2.81,8
61350,2.25,2
138610,0.00,0
1499,2.06,16
7456,0.00,0
25952,4.00,1
72378,2.17,9
135569,2.75,2
223,3.81,39
111921,4.00,3
5298,3.33,3
409,2.50,1
1085,3.33,3
2653,0.00,0
2962,0.00,0
3859,3.75,2
4784,3.25,2
4889,3.58,6
6182,4.00,1
6429,0.00,0
51091,4.00,1
127206,2.00,1
146309,0.00,0
2678,2.00,2
58347,3.50,4
1962,3.61,18
2349,3.90,5
38798,3.25,2
43838,3.50,1
89753,3.50,1
104245,2.50,1
130634,2.25,2
1411,4.31,13
5605,0.00,0
6281,3.25,20
7209,3.00,1
8836,2.00,2
55078,4.00,1
72224,2.50,2
60,2.38,12
2178,3.00,3
4745,1.50,3
32371,3.50,2
46559,0.00,0
2212,0.00,0
5139,3.25,2
8892,4.00,1
59447,0.00,0
77359,3.00,1
78772,2.00,1
3070,3.94,8
4133,3.33,3
7010,3.75,2
3088,4.27,13
73106,0.00,0
122904,3.75,4
144620,4.00,1
6883,0.00,0
32,3.88,48
698,0.00,0
1335,4.00,1
3588,4.00,1
3765,0.00,0
3875,2.50,1
4568,0.00,0
7234,3.75,2
93498,4.00,1
142258,1.50,1
174,2.00,2
1771,5.00,1
3872,5.00,1
7439,2.75,6
61646,0.00,0
110102,4.08,6
6322,3.00,1
25996,4.50,1
27648,1.50,1
68159,3.70,5
95311,2.75,2
1090,3.76,34
2486,0.00,0
4342,0.00,0
5609,3.00,1
6012,0.00,0
31952,4.25,2
46865,1.00,1
2315,3.00,3
3665,4.00,1
49265,0.00,0
100390,1.50,1
2451,3.75,2
7247,3.83,3
77561,3.05,11
138258,3.00,1
869,2.50,2
1126,2.64,7
4628,3.62,4
6426,4.00,1
26430,1.00,1
64839,4.11,9
108689,0.50,1
37,2.00,2
710,1.00,1
3806,2.50,2
4304,4.12,4
6400,3.25,2
73319,3.00,1
133782,0.00,0
447,4.00,1
2183,3.80,5
79006,4.00,1
95558,2.83,3
100581,2.33,3
91582,2.50,1
543,3.07,21
2351,3.38,4
3503,3.64,7
4297,3.75,2
60832,3.00,1
70286,4.04,13
71530,2.83,3
160563,1.00,1
1253,3.92,12
1254,4.05,11
3285,2.46,13
26729,4.43,7
49013,0.00,0
53999,2.50,1
2979,2.00,2
3627,4.50,2
5170,2.25,2
5938,2.17,3
8169,3.00,5
26150,0.00,0
31700,2.50,1
57430,3.50,1
2643,1.75,6
4593,0.00,0
7050,0.00,0
25801,0.00,0
25993,2.50,1
44972,2.83,3
93,1.70,5
4440,3.67,3
8951,0.00,0
80858,0.00,0
102252,4.50,1
457,3.89,53
1199,3.92,25
4692,3.00,1
5339,3.80,5
6961,3.25,2
1692,0.00,0
4237,3.25,2
53550,3.25,4
102125,3.00,8
155064,0.00,0
72,0.00,0
1348,4.04,12
2696,4.50,2
4036,3.00,8
4052,3.12,4
51773,3.00,1
209,2.50,4
282,3.18,11
1680,3.14,7
2527,3.17,6
3660,3.00,1
5853,3.17,3
6646,3.33,3
803,4.25,2
3494,3.25,8
5678,0.00,0
109853,2.00,1
1978,4.00,1
2767,2.00,1
6618,3.80,5
45720,2.67,6
93840,3.56,8
4603,2.17,3
4859,1.00,1
6239,3.00,1
7087,5.00,1
4951,2.70,5
39446,2.94,9
96610,3.28,9
4655,0.00,0
27912,4.00,1
32515,5.00,1
56587,3.00,5
72386,0.00,0
156387,4.00,1
2975,0.00,0
5094,1.00,3
5880,0.50,1
6042,4.00,1
86833,3.75,4
100383,3.50,5
1587,3.47,18
2886,3.00,2
7396,4.00,2
27478,2.62,4
26208,0.00,0
76175,1.67,3
1401,3.20,5
2923,0.00,0
3879,0.00,0
4234,3.00,4
90600,3.75,2
149352,0.00,0
342,3.61,18
913,4.30,20
5980,0.00,0
6787,4.13,15
25898,3.50,1
50842,4.00,1
1370,3.27,37
4029,3.50,9
5304,4.00,2
8949,3.66,19
70927,3.00,1
78893,1.50,2
81847,3.36,7
4126,3.00,2
51088,4.00,1
58295,3.43,7
4849,0.00,0
26782,3.00,1
42718,4.00,3
3431,2.50,2
4821,4.33,3
7381,2.25,2
